product_id,category_id,store_id,name,product_slug,brand,model,description,manufacturer,thumbnail_image,rating,price,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,1,2,"VIZIO V-Series 5.1 Home Theater Sound Bar with Dolby Audio, Bluetooth - V51-H","VIZIO V-Series 5.1 Home Theater Sound Bar with Dolby Audio, Bluetooth - V51-H",VIZIO,VIZIO,[America's #1 Sound Bar*:VIZIO has been filling homes with truly immersive audio for over 10 years, and our sound bars just keep getting better. We are proud to provide our customers with top-tier audio products that bring movies, shows, podcasts, music, and more to life like never before. (*#1 Sound Bar Brand in 1H 2022. Source: The NPD Group/Retail Tracking Service, U.S., based on units," Jan. - June 2022 combined.)""", 'New low-profile design: Packed with performance and a sophisticated new low-profile design that slides beneath your TV for a clean look', 'Powerful Full-Range Speakers: 3 full-range speakers in the sound bar create brilliant clarity.', 'Low-Profile Surround Speakers: Complete immersion with discreet, low-profile surround speakers that are volume adjustable to your preference.', 'Optimized for 4K HDR content with Dolby Audio 5.1: Bring out the best audio performance from your 4K HDR content with Dolby Audio 5.1 when connected through HDMI.', 'Loud and Clear: The 96dB sound pressure level and 50Hz  20kHz frequency range deliver dynamic and accurate Sound.', 'DTS® Virtual:X: Enhances any content with room-filling, floor-to-ceiling virtualized 3D sound.', '5 Wireless Subwoofer: Place the wireless subwoofer anywhere in the room to add deep booming bass.', 'Voice Assistant Input: Use our voice to control your Alexa, Siri," or Google Assistant devices through the sound bar with a dedicated 3.5 Aux or Persistent Bluetooth connection.']""",VIZIO,https://target.scene7.com/is/image/Target/GUEST_710e3484-be95-4ff0-ad24-f5b43228900d,4.51,199.99,,,,,,,
694,1,2,VIZIO V-Series 50 Class 4K HDR Smart TV - V505-J09,VIZIO V-Series 50 Class 4K HDR Smart TV - V505-J09,VIZIO,VIZIO,"['4K Ultra HD - Over 8 million pixels for breathtaking detail. 4 times the resolution of 1080p!', Full Array Backlight  LEDs are evenly distributed across the screen's backlight for superior light uniformity and picture performance.""", 'SmartCast - Instant access to the best selection of apps from top-tier streaming services, and over 250 free channels on WatchFree+. You can even pair your favorite Bluetooth headphones and hear every word - uninterrupted.', 'Apple AirPlay 2 and Chromecast Built-In - Stream, control, mirror and share your content from your Apple or Android devices directly to the TV.'," ""What's Included - VIZIO Voice Remote with batteries", Power Cable," Quick Start Guide and User Manual.""", '3 HDMI 2.1 Ports - Offers the highest video performance for 4K entertainment devices, superior audio quality with eARC for high bit-rate audio pass-through for Dolby Atmos and DTS:X.', 'V-Gaming Engine - Automatically makes the latest console gameplay more responsive with auto game mode, fast response, low lag, and newly-added gaming menu.', 'Dolby Vision Bright Mode - See even more lifelike accuracy, color saturation, black detail," and brightness thanks to color pixel tuning that ramps up depth and detail to new heights. V-Series also supports HDR10/+ and HLG formats.']""",VIZIO,https://target.scene7.com/is/image/Target/GUEST_e0557f9f-879e-40ac-8b9a-29b44336717e,4.47,269.99,,,,,,,,,
695,1,2,VIZIO 20 2.0 Home Theater Sound Bar with Integrated Deep Bass (SB2020n),VIZIO 20 2.0 Home Theater Sound Bar with Integrated Deep Bass (SB2020n),VIZIO,VIZIO,[America's #1 Sound Bar* - VIZIO has been filling homes with truly immersive audio for over 10 years, and our sound bars just keep getting better. We are proud to provide our customers with top-tier audio products that bring movies, shows, podcasts, music, and more to life like never before. (*#1 Sound Bar Brand in 1H 2022. Source: The NPD Group/Retail Tracking Service, U.S., based on units," Jan. - June 2022 combined.)""", 'Ultra-Compact 2.0 Design - Experience the performance of larger, more complex home theater systems in a simple, ultra-compact solution designed to fit anywhere and blend seamlessly into any environment.', 'Bold Performance - Experience rich, clear sound with up to 91dB of total SPL output for performance that belies its size.', 'Essential Connectivity & Control - Get setup and listening in seconds with the included cables plus Bluetooth connectivity for wireless streaming of your favorite music and podcasts.', '2.0-Channel Sound - Experience a powerful room-filling, true stereo experience ideal for movies, music, and gaming.', 'Full-Range Speakers - 2 full-range speakers in the sound bar provide rich, clear sound.', '70Hz  20kHz Frequency Response  Hear what the artist intended and more with a wide, natural frequency response.', '91dB Loudness - Experience startling dynamics with minimal distortion or compression.', 'DTS Virtual:X - Make any content, in any room, more immersive with floor-to-ceiling," virtualized 3D sound.']""",VIZIO,https://target.scene7.com/is/image/Target/GUEST_a76fa052-1e2c-4979-8a21-6737c46b59fc,4.31,69.99
696,1,2,Samsung 43 Crystal UHD 4K Smart TV - (UN43TU690T),Samsung 43 Crystal UHD 4K Smart TV - (UN43TU690T),Samsung,Samsung,"['Crystal Processor with 4K Upscaling - Watch what you love upgraded to 4K resolution with this blazing fast processor. See your content the way it was intended thanks to the powerful 4K upscaling of the Crystal Processor 4K. The best part, its automatically done for you.', 'PurColor - Enjoy colors fine tuned to how they were meant to be seen. Innovative color technology electronically adjusts and optimizes the colors on screen for true to life picture quality. Your favorite movies, shows and sports will suddenly take on a new look.', 'Smart TV Powered by Tizen - Stream your favorite shows. Follow recipes. Play games. Work out with a trainer. Do all you enjoy with Smart TV Powered by Tizen . In just a few clicks, get instant access to your must have apps and endless content from the streaming services you love. And with Voice Assistants built into your TV, its easy to get to it all with just the sound of your voice.', 'Direct Lit - See the blacks and whites fine tuned for enhanced contrast by Direct Lit LED technology. Right behind the screen, rows of LED bulbs bring color and brightness to the shows, movies and sports you watch', 'and stream.', HDR - See the dark and light in every scene to discover what today's HDR content delivers. With High Dynamic Range", enjoy a range of light levels that reveal a wide spectrum of vivid colors that turn up the brightness and contrast for a new generation of shows and movies made for it. Even in the darkest scenes, youll begin to see the details you hadnt noticed before. And with streaming services making their latest for HDR," be ready with the technology to catch it all."""," ""Mobile Mirroring - Enjoy your mobile content on the big screen no wires", no hassle, no headache. To scroll your social feed, take your calls and more, link your device in one of three easy ways. With Tap View, you can mirror whats on your Samsung Galaxy with a single tap. For iOS devices, connect with AirPlay 2. Or if you use either Android or iOS, the SmartThings app gives you control of your device. Any way you choose," get ready to enjoy your mobile activities with a more spacious view.*    * Available on PC's with Window 10 OS or higher.""", '4K UHD Upscaling - See everything you watch instantly transformed to incredible 4K resolution. Experience all you enjoy with the amazing clarity and details that 4K delivers, thanks to a powerful processor that upgrades your content scene by scene.', 'Universal Guide - Find your favorite movies and TV shows easily all in one place, with a simple on screen guide that provides you with tailored recommendations for exploring new content.', 'Adaptive Sound - Dont miss another word. Adaptive Sound dials up the dialogue and other crucial sounds on the screen by tuning into what you want to hear most. In real time, it analyzes the sound in every scene of your content, to automatically adjust, equalize and optimize your audio. And it gets rid of the guessing game and keeps you in the story, ensuring you hear what youre meant to hear loud and clear.'," 'OneRemote* - Automatically detects and controls all compatible connected devices and content.*   *Remote color and design may vary by model.']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_c4c2c63c-910b-46a1-9f41-ad24033375a3,3.58,249.99,,,,,
697,1,2,Element 32 720p HD LED Roku TV,Element 32 720p HD LED Roku TV,Element,Element,"['Built-in smart Roku platform with easy-to-use Roku remote for endless streaming', 'Crisp 720P HD Resolution', 'Works with Google Home, Amazon Alexa, Apple AirPlay, and Apple Home', 'Free Roku mobile app to easily control your Roku TV with everything you need to manage your streaming', '2 Year Limited Warranty Available when registering item within 90 days of purchase', 'Distance Between TV Feet: 27']",Element,https://target.scene7.com/is/image/Target/GUEST_8169f8e0-e487-4f3d-984b-e1b5c79eaa07,4.25,99.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,1,2,VIZIO V-Series 65 Class 4K HDR Smart TV - V655-J09,VIZIO V-Series 65 Class 4K HDR Smart TV - V655-J09,VIZIO,VIZIO,"['4K Ultra HD - Over 8 million pixels for breathtaking detail. 4 times the resolution of 1080p!', Full Array Backlight  LEDs are evenly distributed across the screen's backlight for superior light uniformity and picture performance.""", 'SmartCast - Instant access to the best selection of apps from top-tier streaming services, and over 250 free channels on WatchFree+. You can even pair your favorite Bluetooth headphones and hear every word - uninterrupted.', 'Apple AirPlay 2 and Chromecast Built-In - Stream, control, mirror and share your content from your Apple or Android devices directly to the TV.'," ""What's Included - VIZIO Voice Remote with batteries", Power Cable," Quick Start Guide and User Manual.""", '3 HDMI 2.1 Ports - Offers the highest video performance for 4K entertainment devices, superior audio quality with eARC for high bit-rate audio pass-through for Dolby Atmos and DTS:X.', 'V-Gaming Engine - Automatically makes the latest console gameplay more responsive with auto game mode, fast response, low lag, and newly-added gaming menu.', 'Dolby Vision Bright Mode - See even more lifelike accuracy, color saturation, black detail," and brightness thanks to color pixel tuning that ramps up depth and detail to new heights. V-Series also supports HDR10/+ and HLG formats.']""",VIZIO,https://target.scene7.com/is/image/Target/GUEST_ef3bc6d4-8f11-4fe0-8488-e137340b4a1e,4.49,449.99,,,,,,,,,
699,1,2,VIZIO D-Series 40 Class 1080p Full-Array LED HD Smart TV - D40f-J09,VIZIO D-Series 40 Class 1080p Full-Array LED HD Smart TV - D40f-J09,VIZIO,VIZIO,"['1080p High-Definition - Watch TV in crisp, clear 1080p Full HD resolution.', 'Full Array LED Backlight - Evenly distributed LEDs across the screens backlight deliver superior light uniformity and picture performance.', 'SmartCast - Instant access to the best selection of apps from top-tier streaming services, and over 250 free channels on WatchFree+.', 'Apple AirPlay 2 and Chromecast Built-In - Stream, control, mirror and share your content from your Apple or Android devices directly to the TV.', What's Included - VIZIO Smart TV Remote with batteries"," Quick Start Guide and User Manual.""", '2 HDMI Ports - High-speed HDMI connectivity offers better video performance as well as Dolby Atmos and DTS:X passthrough for a more immersive audio experience.', 'V-Gaming Engine - Automatically optimizes picture mode for gaming and makes next-gen console gameplay more responsive with Auto Game Mode, Variable Refresh Rate with AMD FreeSync, D-Series lowest input lag, and newly-added gaming menu.', 'IQ Picture Processor -  Delivers superior picture processing, faster navigation," and quicker load times.']""",VIZIO,https://target.scene7.com/is/image/Target/GUEST_a8795cbe-731f-466d-b8da-73415d588b03,4.32,199.99,,,,,,,,,,,,,,,,,,
700,1,2,Bose TV Speaker Bluetooth Soundbar,Bose TV Speaker Bluetooth Soundbar,Bose,Bose,"['Delivers overall improved TV sound and clear speech', 'Dialogue Mode further enhances the clarity of speech', 'Bluetooth® compatibility', 'A single connection to your TV via an optical audio cable (included)', 'Basic remote control included', 'Just over 2 inches tall', 'Upgrade to the Smart Soundbar 600 for more immersive sound']",Bose,https://target.scene7.com/is/image/Target/GUEST_96a92a5d-95d0-4726-8c0c-5a88e8331541,4.59,199.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,1,2,Samsung 55 Smart 4K Crystal HDR UHD TV TU7000 Series (Titan Gray),Samsung 55 Smart 4K Crystal HDR UHD TV TU7000 Series (Titan Gray),Samsung,Samsung,"['Crystal Processor 4K - This ultra-fast processor transforms everything you watch into stunning 4K.', 'Smart TV Powered by Tizen - Go beyond Smart TV with next-gen apps, super-easy control and a host of enhancements that elevate the TV-watching experience.', HDR - unveils shaded of color you can't find on HDTV.""", 'Crystal Display - Experience crystal-clear colors that are fine-tuned to deliver a naturally crisp and vivid picture.', 'Universal Guide - One simple on-screen guide organizes your streaming and live TV content, while also making recommendations.', 'Game Enhancer - The TV automatically adjusts settings to help games run smoothly.'," 'Boundless Design - An ultra-thin bezel on all sides for a stunningly clean look.']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_4e327478-bf8d-4c8f-a90a-7c561597896c,4.5,349.99,,,,,,,,,,,,,,,,,,,,,,
702,1,2,Samsung 2.0 Ch Soundbar with Built-in Woofer - Black (HW-T400),Samsung 2.0 Ch Soundbar with Built-in Woofer - Black (HW-T400),Samsung,Samsung,[Dolby Audio / DTS 2.0 Channel - Dolby Audio & DTS turns your living room into a theater, creating a rich surround sound experience. Feel like you're part of the scene with sharp," realistic sound.""", 'Surround sound expansion - Enjoy an expanded surround sound experience from sideways and upward firing speakers for more enveloping sound.', 'Built-in woofer - Intense bass, without a separate woofer. The all-in-one soundbar comes equipped with two built-in woofers and a sound duct, which intensifies the bass by using air vibration.  *Compatible mobile device only.', 'Multi-Connection', 'Bluetooth® Connection - Connect via Bluetooth and enjoy your favorite content without unsightly cables.', 'Streaming music via Bluetooth - Connect your devices via Bluetooth for a rich audio experience.', 'USB music playback - Enjoy playing music anytime with an integrated USB 2.0 port that allows you to plug in your memory device, select your music list and hit play.', '* Please check whether your TV is Bluetooth® compatible.', '* Compatible mobile device only.', 'Near Field Connection (NFC) - Listen to your favorite music through the soundbar by placing your smartphone over the Near Field Communication (NFC) symbol to initiate connectivity.', 'Samsung OneRemote - One remote is all you need. Control key soundbar functions like power, volume," and even sound effects with the Samsung TV remote.']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_31bd19a2-b30c-48f4-ad68-d95ce4f1f0fc,4.05,69.99,,,,,,,,,,
